id,full_name,first_name,last_name,is_active,team_id,birthdate,country,height,weight,position,team_name,from_year,to_year,points,assists,rebounds,all_star_appearances
203580,Larry Drew II,Larry,Drew II,0,1610612755,3/5/90,USA,74,180,Guard,76ers,2014,2017,2.9,2.5,0.8,0
17,Clyde Drexler,Clyde,Drexler,0,1610612757,6/22/62,USA,79,222,Guard,Trail Blazers,1983,1997,20.4,5.6,6.1,9
1041,Nate Driggers,Nate,Driggers,0,1610612738,10/12/73,USA,77,215,Guard-Forward,Celtics,1996,1996,2.4,0.4,1.5,0
76603,Terry Driscoll,Terry,Driscoll,0,1610612749,8/28/47,USA,79,215,Forward,Bucks,1970,1974,4.2,0.8,4.2,0
1542,Predrag Drobnjak,Predrag,Drobnjak,0,1610612760,10/27/75,Serbia,83,270,Center,SuperSonics,2001,2004,7.9,0.8,3.5,0
76604,Ralph Drollinger,Ralph,Drollinger,0,1610612742,4/20/54,USA,86,250,Center,Mavericks,1980,1980,2.5,2.3,3.2,0
203083,Andre Drummond,Andre,Drummond,1,1610612739,8/10/93,USA,82,279,Center,Cavaliers,2012,2020,17.5,2.6,13.5,
76623,Dennis DuVal,Dennis,DuVal,0,1610612764,3/31/52,USA,75,175,Guard,Bullets,1974,1975,1.9,0.7,0.6,0
76605,Dick Duckett,Dick,Duckett,0,1610612758,3/25/33,USA,73,185,Guard,Royals,1957,1957,3.9,1.4,1.6,0
404,Kevin Duckworth,Kevin,Duckworth,0,1610612757,4/1/64,USA,84,300,Center,Trail Blazers,1986,1996,11.8,0.9,5.8,2
76607,Charles Dudley,Charles,Dudley,0,1610612744,3/5/50,USA,74,180,Guard,Warriors,1972,1978,5.3,3.4,3,0
201,Chris Dudley,Chris,Dudley,0,1610612757,2/22/65,USA,83,260,Center,Trail Blazers,1987,2002,3.9,0.4,6.2,0
201162,Jared Dudley,Jared,Dudley,1,1610612747,7/10/85,USA,78,237,Forward,Lakers,2007,2020,0.5,0.5,1.7,
76608,Terry Duerod,Terry,Duerod,0,1610612765,7/29/56,USA,74,180,Guard,Pistons,1979,1982,6.7,1.2,1.1,0
76609,Bob Duffy,Bob,Duffy,0,1610610025,7/5/22,USA,76,175,Forward,Stags,1946,1946,1.1,0,,0
76610,Bob Duffy,Bob,Duffy,0,1610612765,9/26/40,USA,75,185,Guard,Pistons,1962,1964,4.3,1.8,1.1,0
2768,Chris Duhon,Chris,Duhon,0,1610612741,8/31/82,USA,73,190,Guard,Bulls,2004,2012,6.5,4.4,2.3,0
1626251,Duje Dukan,Duje,Dukan,0,1610612758,12/4/91,Croatia,81,220,Forward,Kings,2015,2015,6,1,4,0
76611,Walter Dukes,Walter,Dukes,0,1610612765,6/23/30,USA,84,220,Center,Pistons,1955,1962,10.4,1.1,11.3,2
247,Joe Dumars,Joe,Dumars,0,1610612765,5/24/63,USA,75,195,Guard,Pistons,1985,1998,16.1,4.5,2.2,6
30,Richard Dumas,Richard,Dumas,0,1610612756,5/19/69,USA,79,225,Forward,Suns,1992,1995,10.6,1.1,3.4,0
434,Tony Dumas,Tony,Dumas,0,0,8/25/72,USA,78,190,Guard,,1994,1997,7.3,1.2,1.3,0
76615,Andy Duncan,Andy,Duncan,0,1610612758,4/17/22,USA,78,195,Forward,Royals,1948,1950,5.5,0.7,2.1,0
1495,Tim Duncan,Tim,Duncan,0,1610612759,4/25/76,US Virgin Islands,83,250,Center-Forward,Spurs,1997,2015,19,3,10.8,15
2399,Mike Dunleavy,Mike,Dunleavy,0,1610612744,9/15/80,USA,81,230,Guard-Forward,Warriors,2002,2016,11.2,2.2,4.3,0
76616,Mike Dunleavy,Mike,Dunleavy,0,1610612745,3/21/54,USA,75,180,Guard,Rockets,1976,1989,8,3.9,1.6,0
1627739,Kris Dunn,Kris,Dunn,1,1610612737,3/18/94,USA,75,205,Guard,Hawks,2016,2020,7.3,3.4,3.6,
76617,Pat Dunn,Pat,Dunn,0,1610612744,3/17/31,USA,74,170,Guard,Warriors,1957,1957,2.5,1,1.1,0
76618,T.R. Dunn,T.R.,Dunn,0,1610612743,2/1/55,USA,76,192,Guard,Nuggets,1977,1990,5.1,1.6,4.4,0
2648,Ronald Dupree,Ronald,Dupree,0,0,1/26/81,USA,79,209,Forward,,2003,2010,3.5,0.6,2.2,0
201142,Kevin Durant,Kevin,Durant,1,1610612751,9/29/88,USA,82,240,Forward,Nets,2007,2020,29,5.3,7.3,
76619,John Duren,John,Duren,0,1610612762,10/30/58,USA,75,195,Guard,Jazz,1980,1982,3.5,2,1.1,0
1090,Pat Durham,Pat,Durham,0,1610612750,3/10/67,USA,79,210,Forward,Timberwolves,1992,1994,5,0.9,1.7,0
76621,Devin Durrant,Devin,Durrant,0,1610612754,10/20/60,USA,79,200,Forward,Pacers,1984,1985,5,1.3,2.1,0
76622,Ken Durrett,Ken,Durrett,0,1610612758,12/8/48,USA,79,190,Forward,Kings,1971,1974,4,0.5,1.9,0
1628979,Trevon Duval,Trevon,Duval,0,1610612745,8/3/98,USA,74,189,Guard,Rockets,2018,2018,1.7,0.7,0.3,0
76624,Jack Dwan,Jack,Dwan,0,1610612747,5/3/21,USA,76,200,Forward,Lakers,1948,1948,4.6,2.2,,0
76625,Craig Dykema,Craig,Dykema,0,1610612756,6/11/59,USA,80,190,Forward,Suns,1981,1981,1.3,0.5,0.4,0
76626,Gene Dyker,Gene,Dyker,0,1610612737,2/17/30,USA,78,225,Forward,Hawks,1953,1953,1.5,0.5,1.5,0
202406,Jerome Dyson,Jerome,Dyson,0,1610612740,5/1/87,USA,75,180,Guard,Hornets,2011,2011,7.4,2,2.1,0
289,Ledell Eackles,Ledell,Eackles,0,1610612764,11/24/66,USA,77,231,Guard,Wizards,1988,1997,10.8,1.7,2.2,0
76628,Jim Eakins,Jim,Eakins,0,1610612758,5/24/46,USA,83,215,Center,Kings,1976,1977,5.5,1.3,3.8,0
768,Acie Earl,Acie,Earl,0,1610612738,6/23/70,USA,83,240,Forward-Center,Celtics,1993,1996,5.1,0.3,2.7,0
76630,Ed Earle,Ed,Earle,0,1610612755,4/28/27,USA,75,190,Forward,Nationals,1953,1953,2,0,1,0
203921,Cleanthony Early,Cleanthony,Early,0,1610612752,4/17/91,USA,80,210,Forward,Knicks,2014,2015,4.3,0.8,2.2,0
76631,Mark Eaton,Mark,Eaton,0,1610612762,1/24/57,USA,88,275,Center,Jazz,1982,1992,6,1,7.9,1
76632,Jerry Eaves,Jerry,Eaves,0,1610612762,2/8/59,USA,76,180,Guard,Jazz,1982,1986,6.7,2.5,1.2,0
202365,Devin Ebanks,Devin,Ebanks,0,1610612747,10/28/89,USA,81,215,Forward,Lakers,2010,2012,3.6,0.4,1.9,0
76633,Bill Ebben,Bill,Ebben,0,1610612765,10/7/35,USA,76,190,Guard,Pistons,1957,1957,1.9,0.5,1,0
76634,Al Eberhard,Al,Eberhard,0,1610612765,5/10/52,USA,78,225,Forward,Pistons,1974,1977,6.8,0.8,3.5,0
2569,Ndudi Ebi,Ndudi,Ebi,0,1610612750,6/18/84,USA,81,195,Forward,Timberwolves,2003,2004,2.1,0.2,1,0
204067,Jarell Eddie,Jarell,Eddie,0,1610612764,10/30/91,USA,79,218,Guard-Forward,Wizards,2015,2017,2.6,0.1,0.9,0
76635,Patrick Eddie,Patrick,Eddie,0,1610612752,12/27/67,USA,83,240,Center,Knicks,1991,1991,1,0,0.3,0
76636,Thomas Eddleman,Thomas,Eddleman,0,1610612765,12/27/22,USA,74,189,Forward,Pistons,1949,1952,12.1,2.1,4.5,2
76637,Kent Edelin,Kent,Edelin,0,1610612754,5/24/62,USA,80,205,Forward,Pacers,1984,1984,1.1,1,2.6,0
76638,Keith Edmonson,Keith,Edmonson,0,1610612759,9/28/60,USA,77,195,Guard,Spurs,1982,1983,6,0.6,1.5,0
721,Tyus Edney,Tyus,Edney,0,1610612758,2/14/73,USA,70,166,Guard,Kings,1995,2000,7.6,4,1.7,0
76646,Bill Edwards,Bill,Edwards,0,1610612755,9/22/71,USA,80,215,Forward,76ers,1993,1993,2,1.3,4.7,0
898,Blue Edwards,Blue,Edwards,0,0,10/31/65,USA,76,200,Forward,,1989,1998,10.8,2,3.4,0
1629035,Carsen Edwards,Carsen,Edwards,1,1610612738,3/12/98,USA,71,200,Guard,Celtics,2019,2020,5.1,0.6,1.1,
2451,Corsley Edwards,Corsley,Edwards,0,0,3/5/79,USA,81,275,Forward,,2002,2004,2.7,0.3,2.5,0
346,Doug Edwards,Doug,Edwards,0,1610612737,1/21/71,USA,79,235,Forward,Hawks,1993,1995,2.4,0.7,1.8,0
76641,Franklin Edwards,Franklin,Edwards,0,1610612755,2/2/59,USA,73,170,Guard,76ers,1981,1987,6.1,2.6,1,0
229,James Edwards,James,Edwards,0,1610612754,11/22/55,USA,85,252,Center,Pacers,1977,1995,12.7,1.3,5.1,0
76643,Jay Edwards,Jay,Edwards,0,1610612746,1/3/69,USA,76,185,Forward,Clippers,1989,1989,1.8,1,0.5,0
2823,John Edwards,John,Edwards,0,1610612737,7/31/81,USA,84,275,Center,Hawks,2004,2005,1.5,0.1,1,0
236,Kevin Edwards,Kevin,Edwards,0,1610612748,10/30/65,USA,75,210,Guard,Heat,1988,2000,10.9,2.7,2.7,0
202197,Shane Edwards,Shane,Edwards,0,0,5/31/87,USA,79,220,Forward,,2013,2013,1,0,1,0
1629053,Vincent Edwards,Vincent,Edwards,0,1610612745,4/5/96,USA,80,225,Forward,Rockets,2018,2018,1.5,0,1,0
76647,Johnny Egan,Johnny,Egan,0,1610612764,1/31/39,USA,72,180,Guard,Bullets,1961,1971,7.8,3,1.8,0
76648,Lonnie Eggleston,Lonnie,Eggleston,0,1610610034,6/8/18,USA,72,170,Guard,Bombers,1948,1948,2,0.5,,0
76649,Eddie Ehlers,Eddie,Ehlers,0,1610612738,3/10/23,USA,75,198,Guard,Celtics,1947,1948,8.1,1.8,,0
378,Craig Ehlo,Craig,Ehlo,0,0,8/11/61,USA,78,180,Guard,,1983,1996,8.6,2.8,3.6,0
76651,Dick Eichhorst,Dick,Eichhorst,0,1610612737,10/21/33,USA,75,200,Guard,Hawks,1961,1961,2,3,1,0
458,Howard Eisley,Howard,Eisley,0,1610612762,12/4/72,USA,74,185,Guard,Jazz,1994,2005,6.5,3.5,1.7,0
1918,Obinna Ekezie,Obinna,Ekezie,0,0,8/22/75,Nigeria,81,270,Center,,1999,2004,3.6,0.2,2.7,0
2064,Khalid El-Amin,Khalid,El-Amin,0,1610612741,4/25/79,USA,70,200,Guard,Bulls,2000,2002,6.3,2.9,1.6,0
76653,Don Eliason,Don,Eliason,0,1610612738,7/24/18,USA,74,210,Forward,Celtics,1946,1946,0,0,,0
53,Mario Elie,Mario,Elie,0,1610612745,11/26/63,USA,77,225,Guard-Forward,Rockets,1990,2000,8.6,2.6,2.8,0
76655,Ray Ellefson,Ray,Ellefson,0,1610612752,11/18/22,USA,80,230,Center,Knicks,1948,1950,1,0,2.7,0
1627740,Henry Ellenson,Henry,Ellenson,1,0,1/13/97,USA,82,240,Forward-Center,,2016,2020,7.5,2.5,6,
201961,Wayne Ellington,Wayne,Ellington,1,1610612765,11/29/87,USA,76,207,Guard,Pistons,2009,2020,10.6,1.4,1.8,
76656,Bob Elliott,Bob,Elliott,0,1610612751,8/18/55,USA,81,225,Center,Nets,1978,1980,7,1.4,3.6,0
251,Sean Elliott,Sean,Elliott,0,1610612759,2/2/68,USA,80,220,Forward,Spurs,1989,2000,14.2,2.6,4.3,2
76658,Alexander Ellis,Alexander,Ellis,0,1610612747,2/11/36,USA,77,185,Forward,Lakers,1958,1959,5.1,0.7,5.2,0
76664,Bo Ellis,Bo,Ellis,0,1610612743,8/8/54,USA,81,197,Forward,Nuggets,1977,1979,3.6,0.7,2.9,0
107,Dale Ellis,Dale,Ellis,0,0,8/6/60,USA,79,205,Guard,,1983,1999,15.7,1.4,3.5,1
1677,Harold Ellis,Harold,Ellis,0,1610612746,10/7/70,USA,77,220,Forward-Guard,Clippers,1993,1997,5.8,0.6,2,0
76661,Joe Ellis,Joe,Ellis,0,1610612744,5/3/44,USA,78,175,Forward,Warriors,1966,1973,8.8,1.4,5.1,0
111,LaPhonso Ellis,LaPhonso,Ellis,0,1610612743,5/5/70,USA,80,240,Forward,Nuggets,1992,2002,11.9,1.6,6.5,0
1034,LeRon Ellis,LeRon,Ellis,0,1610612766,4/28/69,USA,81,225,Center,Hornets,1991,1995,3,0.3,2.4,0
76663,Leroy Ellis,Leroy,Ellis,0,1610612747,3/10/40,USA,83,210,Forward,Lakers,1962,1975,9.7,1.3,8.3,0
101145,Monta Ellis,Monta,Ellis,0,1610612744,10/26/85,USA,75,185,Guard,Warriors,2005,2016,17.8,4.6,3.5,0
442,Pervis Ellison,Pervis,Ellison,0,0,4/3/67,USA,,,Center,,1989,2000,9.5,1.5,6.7,0
600010,Len Elmore,Len,Elmore,0,1610612751,3/28/52,USA,82,220,Center,Nets,1976,1983,4.6,0.9,4.2,0
1922,Francisco Elson,Francisco,Elson,0,0,2/28/76,Netherlands,84,240,Center-Forward,,2003,2011,3.7,0.6,3.5,0
76667,Darrell Elston,Darrell,Elston,0,1610612754,8/15/52,USA,75,190,Guard,Pacers,1976,1976,1,0.4,1.2,0
2408,Melvin Ely,Melvin,Ely,0,1610612766,5/2/78,USA,82,260,Center-Forward,Bobcats,2002,2013,5.3,0.7,3.2,0
203954,Joel Embiid,Joel,Embiid,1,1610612755,3/16/94,Cameroon,84,280,Center-Forward,76ers,2014,2020,29.9,3.3,11.5,
76668,Wayne Embry,Wayne,Embry,0,1610612758,3/26/37,USA,80,240,Center,Royals,1958,1968,12.5,1.4,9.1,4
2765,Andre Emmett,Andre,Emmett,0,0,8/27/82,USA,77,230,Guard,,2004,2011,1.4,0.1,0.6,0
76669,Ned Endress,Ned,Endress,0,1610610026,3/2/18,USA,74,200,Forward,Rebels,1946,1946,0.9,0.3,,0
76670,Chris Engler,Chris,Engler,0,1610612744,3/1/59,USA,83,245,Center,Warriors,1982,1987,1.8,0.2,2,0
76671,Wayne Englestad,Wayne,Englestad,0,1610612743,12/6/63,USA,80,245,Forward,Nuggets,1988,1988,2.5,0.6,1.5,0
76672,A.J. English,A.J.,English,0,1610612764,7/11/67,USA,75,175,Guard,Bullets,1990,1991,9.9,2.1,2.1,0
76673,Alex English,Alex,English,0,1610612743,1/5/54,USA,80,190,Forward,Nuggets,1976,1990,21.5,3.6,5.5,8
76674,Claude English,Claude,English,0,1610612757,12/26/46,USA,76,185,Guard,Trail Blazers,1970,1970,1.5,0.3,1.1,0
76676,Jojo English,Jojo,English,0,1610612741,2/4/70,USA,76,195,Guard,Bulls,1992,1994,3.6,0.9,1.1,0
203119,Kim English,Kim,English,0,1610612765,9/24/88,USA,78,200,Guard,Pistons,2012,2012,2.9,0.6,0.9,0
76675,Scott English,Scott,English,0,1610612756,10/20/50,USA,78,205,Forward,Suns,1972,1972,3.2,0.5,1.5,0
76677,Gene Englund,Gene,Englund,0,1610612738,10/21/17,USA,76,205,Forward,Celtics,1949,1949,7.8,0.9,,0
203898,Tyler Ennis,Tyler,Ennis,0,1610612747,8/24/94,Canada,75,194,Guard,Lakers,2014,2017,4.2,1.9,1.3,0
203516,James Ennis III,James,Ennis III,1,1610612753,7/1/90,USA,78,215,Forward,Magic,2014,2020,7.5,1.3,3.9,
76678,Ray Epps,Ray,Epps,0,1610612744,8/20/56,USA,78,195,Forward,Warriors,1978,1978,2,0.2,0.4,0
201623,Semih Erden,Semih,Erden,0,1610612738,7/28/86,Turkey,84,240,Center,Celtics,2010,2011,3.8,0.4,2.8,0
76679,Bo Erias,Bo,Erias,0,1610612747,7/30/32,USA,75,220,Forward,Lakers,1957,1957,8.2,1.4,4.6,0
76680,Keith Erickson,Keith,Erickson,0,1610612747,4/19/44,USA,77,195,Forward,Lakers,1965,1976,9.5,2.6,4.5,0
76681,Julius Erving,Julius,Erving,0,1610612755,2/22/50,USA,79,200,Forward,76ers,1976,1986,22,3.9,6.7,11
1915,Evan Eschmeyer,Evan,Eschmeyer,0,1610612751,5/30/75,USA,83,250,Center,Nets,1999,2003,2.8,0.5,3.9,0
76682,Jack Eskridge,Jack,Eskridge,0,1610610029,1/21/24,USA,77,200,Center,Jets,1948,1948,2.8,0.6,,0
76683,Vincenzo Esposito,Vincenzo,Esposito,0,1610612761,3/1/69,Italy,75,198,Guard,Raptors,1995,1995,3.9,0.8,0.5,0
1629234,Drew Eubanks,Drew,Eubanks,1,1610612759,2/1/97,USA,81,245,Forward-Center,Spurs,2018,2020,4.6,0.9,3.2,
76687,Bob Evans,Bob,Evans,0,1610610030,5/31/25,USA,74,175,Guard,Olympians,1949,1949,3,1.2,,0
967,Brian Evans,Brian,Evans,0,0,9/13/73,USA,80,220,Forward,,1996,1998,3.7,0.8,1.6,0
76685,Earl Evans,Earl,Evans,0,1610612765,11/11/55,USA,80,202,Forward,Pistons,1979,1979,4.4,1,2.1,0
1628980,Jacob Evans,Jacob,Evans,1,1610612750,6/18/97,USA,76,210,Guard-Forward,Timberwolves,2018,2019,2.8,0.9,1.1,0
1628393,Jawun Evans,Jawun,Evans,0,1610612760,7/26/96,USA,72,190,Guard,Thunder,2017,2018,4.2,2,1.7,0
202379,Jeremy Evans,Jeremy,Evans,0,1610612762,10/24/87,USA,81,200,Forward,Jazz,2010,2017,3.5,0.4,2.6,0
2230,Maurice Evans,Maurice,Evans,0,1610612737,11/8/78,USA,77,220,Guard-Forward,Hawks,2001,2011,6.7,0.7,2.5,0
76686,Mike Evans,Mike,Evans,0,1610612743,4/19/55,USA,73,170,Guard,Nuggets,1979,1987,7.7,2.6,1.4,0
2501,Reggie Evans,Reggie,Evans,0,1610612760,5/18/80,USA,80,245,Center-Forward,SuperSonics,2002,2014,4.1,0.6,7.1,0
201936,Tyreke Evans,Tyreke,Evans,0,0,9/19/89,USA,78,220,Guard,,2009,2018,15.7,4.8,4.6,0
101137,Daniel Ewing,Daniel,Ewing,0,1610612746,3/26/83,USA,75,185,Guard,Clippers,2005,2006,3.4,1.4,1.2,0
121,Patrick Ewing,Patrick,Ewing,0,1610612752,8/5/62,Jamaica,84,255,Center,Knicks,1985,2001,21,1.9,9.8,9
201607,Patrick Ewing,Patrick,Ewing,0,1610612740,5/20/84,USA,80,235,Forward,Hornets,2010,2010,0.4,0.3,0.3,0
203957,Dante Exum,Dante,Exum,1,1610612745,7/13/95,Australia,77,214,Guard,Rockets,2014,2020,3.8,2.2,2.8,
201963,Christian Eyenga,Christian,Eyenga,0,1610612739,6/22/89,Congo,79,210,Forward,Cavaliers,2010,2011,6.3,0.8,2.7,0
203105,Festus Ezeli,Festus,Ezeli,0,1610612757,10/21/89,Nigeria,83,265,Center,Trail Blazers,2012,2016,4.2,0.4,4.3,0
76689,Johnny Ezersky,Johnny,Ezersky,0,1610610024,4/4/05,USA,,,,Bullets,1947,1949,7.6,1.3,,0
76690,Joe Fabel,Joe,Fabel,0,1610610031,9/4/13,USA,73,190,Forward,Ironmen,1946,1946,2.1,0.1,,0
76691,John Fairchild,John,Fairchild,0,1610612747,4/28/43,USA,79,205,Forward,Lakers,1965,1965,2,0.4,1.5,0
1629605,Tacko Fall,Tacko,Fall,1,1610612738,12/10/95,Senegal,89,311,Center,Celtics,2019,2020,2.9,0.2,2.4,
76692,Phil Farbman,Phil,Farbman,0,1610612744,4/3/24,USA,73,185,Forward,Warriors,1948,1948,3.2,0.8,,0
202702,Kenneth Faried,Kenneth,Faried,0,1610612745,11/19/89,USA,80,220,Forward-Center,Rockets,2011,2018,11.4,1,8.1,0
76693,Dick Farley,Dick,Farley,0,1610612755,4/13/32,USA,76,190,Guard,Nationals,1954,1958,6.5,1.8,2.5,0
200770,Jordan Farmar,Jordan,Farmar,0,0,11/30/86,USA,74,180,Guard,,2006,2016,7.7,2.9,1.9,0
2824,Desmon Farmer,Desmon,Farmer,0,0,10/7/81,USA,77,220,Guard,,2006,2008,2.4,1,0.6,0
76695,Jim Farmer,Jim,Farmer,0,1610612760,9/23/64,USA,76,190,Forward,SuperSonics,1987,1993,5.3,0.8,1.4,0
76694,Mike Farmer,Mike,Farmer,0,1610612737,9/26/36,USA,79,210,Forward,Hawks,1958,1965,6.7,1.3,4.6,0
1108,Tony Farmer,Tony,Farmer,0,1610612744,1/3/70,USA,81,244,Forward,Warriors,1997,1999,5.3,0.8,3.2,0
76696,Bob Faught,Bob,Faught,0,1610610026,9/2/21,USA,77,185,Forward,Rebels,1946,1946,6.7,0.6,,0
203543,Vitor Faverani,Vitor,Faverani,0,1610612738,5/5/88,Brazil,83,260,Center,Celtics,2013,2013,4.4,0.4,3.5,0
202324,Derrick Favors,Derrick,Favors,1,1610612762,7/15/91,USA,81,265,Forward,Jazz,2010,2020,5.9,0.9,5.3,
201174,Nick Fazekas,Nick,Fazekas,0,1610612746,6/17/85,USA,83,235,Forward,Clippers,2007,2007,4.1,0.4,3.4,0
76697,Dave Fedor,Dave,Fedor,0,1610612744,12/10/40,USA,78,190,Forward,Warriors,1962,1962,0.9,0.1,0.9,0
76698,Bob Feerick,Bob,Feerick,0,1610610036,1/2/20,USA,75,190,Guard,Capitols,1946,1949,13.3,2,,0
76699,Butch Feher,Butch,Feher,0,1610612756,5/19/54,USA,76,185,Guard,Suns,1976,1976,5.2,0.8,1.5,0
994,Jamie Feick,Jamie,Feick,0,1610612751,7/3/74,USA,80,255,Forward,Nets,1996,2002,4.5,0.7,7.1,0
76701,Ron Feiereisel,Ron,Feiereisel,0,1610612747,8/6/31,USA,75,185,Guard,Lakers,1955,1955,3,0.6,0.6,0
76702,George Feigenbaum,George,Feigenbaum,0,1610610024,7/2/29,USA,73,185,Guard,Bullets,1949,1952,3.1,1.1,1.4,0
76703,Dave Feitl,Dave,Feitl,0,1610612745,6/8/62,USA,83,235,Center,Rockets,1986,1991,4.3,0.5,3,0
1627770,Kay Felder,Kay,Felder,0,1610612739,3/29/95,USA,69,176,Guard,Cavaliers,2016,2017,3.8,1.3,1,0
1626245,Cristiano Felicio,Cristiano,Felicio,1,1610612741,7/7/92,Brazil,83,270,Forward-Center,Bulls,2015,2020,1.6,0.7,1.7,
203467,Carrick Felix,Carrick,Felix,0,1610612739,8/17/90,USA,78,201,Guard-Forward,Cavaliers,2013,2013,2.7,0.6,0.9,0
101230,Noel Felix,Noel,Felix,0,1610612760,10/4/81,USA,81,225,Forward,SuperSonics,2005,2005,1.5,0.2,1.1,0
76704,Ray Felix,Ray,Felix,0,1610612752,12/10/30,USA,83,220,Center,Knicks,1953,1961,10.9,0.7,8.9,1
101109,Raymond Felton,Raymond,Felton,0,1610612760,6/26/84,USA,73,205,Guard,Thunder,2005,2018,11.2,5.2,3,0
76705,Jake Fendley,Jake,Fendley,0,1610612765,6/12/29,USA,72,180,Guard,Pistons,1951,1952,2.8,0.9,1.2,0
76706,Bill Fenley,Bill,Fenley,0,1610612738,2/8/22,USA,75,190,Forward,Celtics,1946,1946,2.6,0.5,,0
2724,Desmond Ferguson,Desmond,Ferguson,0,1610612757,7/22/77,USA,79,210,Forward,Trail Blazers,2003,2003,1.9,0.1,0.6,0
1628390,Terrance Ferguson,Terrance,Ferguson,1,1610612755,5/17/98,USA,78,190,Guard,76ers,2017,2020,0.2,0.2,0.1,
201164,Rudy Fernandez,Rudy,Fernandez,0,0,4/4/85,Spain,,,,,2008,2016,9.1,2.2,2.4,0
1628981,Bruno Fernando,Bruno,Fernando,1,1610612737,8/15/98,Angola,81,240,Forward-Center,Hawks,2019,2020,1.5,0.4,3,
76707,Eric Fernsten,Eric,Fernsten,0,1610612738,11/1/53,USA,82,205,Center,Celtics,1975,1983,2.4,0.4,1.7,0
76708,Al Ferrari,Al,Ferrari,0,1610612737,7/6/33,USA,76,190,Guard,Hawks,1955,1962,6.8,2.5,2.2,0
76709,Rolando Ferreira,Rolando,Ferreira,0,1610612757,5/24/64,USA,85,240,Forward,Trail Blazers,1988,1988,0.8,0.1,1.1,0
273,Duane Ferrell,Duane,Ferrell,0,1610612737,2/28/65,USA,79,215,Forward,Hawks,1988,1998,6.4,0.9,1.9,0
1627812,Yogi Ferrell,Yogi,Ferrell,1,0,5/9/93,USA,72,178,Guard,,2016,2020,9.5,2.5,3.5,
76711,Arnie Ferrin,Arnie,Ferrin,0,1610612747,7/29/25,USA,76,180,Forward,Lakers,1948,1950,5.8,1.6,4,0
76712,Bob Ferry,Bob,Ferry,0,1610612765,5/31/37,USA,80,230,Center,Pistons,1959,1968,9.1,1.4,5.3,0
198,Danny Ferry,Danny,Ferry,0,1610612739,10/17/66,USA,82,235,Forward,Cavaliers,1990,2002,7,1.3,2.8,0
201178,Kyrylo Fesenko,Kyrylo,Fesenko,0,1610612762,12/24/86,Ukraine,85,280,Center,Jazz,2007,2011,2.3,0.3,2,0
76713,Kenny Fields,Kenny,Fields,0,1610612749,2/9/62,USA,77,220,Forward,Bucks,1984,1987,6.2,1,2.5,0
202361,Landry Fields,Landry,Fields,0,1610612752,6/27/88,USA,79,215,Guard-Forward,Knicks,2010,2014,6.8,1.6,4.3,0
76714,Ron Filipek,Ron,Filipek,0,1610612755,2/5/44,USA,77,205,Forward,76ers,1967,1967,2.3,0.4,1.3,0
76715,Greg Fillmore,Greg,Fillmore,0,1610612752,3/7/47,USA,85,240,Center,Knicks,1970,1971,2.4,0.4,2.2,0
76716,Hank Finkel,Hank,Finkel,0,1610612738,4/20/42,USA,84,240,Center,Celtics,1966,1974,5.1,0.8,3.9,0
714,Michael Finley,Michael,Finley,0,1610612742,3/6/73,USA,79,225,Guard-Forward,Mavericks,1995,2009,15.7,2.9,4.4,2
76717,Danny Finn,Danny,Finn,0,1610612744,5/27/28,USA,73,185,Guard,Warriors,1952,1954,7.3,4,3.9,0
1627827,Dorian Finney-Smith,Dorian,Finney-Smith,1,1610612742,5/4/93,USA,79,220,Forward,Mavericks,2016,2020,8.3,1.4,5.3,
900,Matt Fish,Matt,Fish,0,0,11/18/69,USA,83,235,Center,,1994,1996,3.5,0.5,2.2,0
965,Derek Fisher,Derek,Fisher,0,1610612747,8/9/74,USA,73,210,Guard,Lakers,1996,2013,8.3,3,2.1,0
2809,Gerald Fitch,Gerald,Fitch,0,0,8/12/82,USA,75,188,Guard,,2005,2005,4.7,1.8,1.7,0
76720,Bob Fitzgerald,Bob,Fitzgerald,0,1610610035,3/14/23,USA,77,190,Forward,Huskies,1946,1948,3.1,0.6,,0
76719,Dick Fitzgerald,Dick,Fitzgerald,0,1610610035,11/18/20,USA,74,175,Forward,Huskies,1946,1947,4.5,0.7,,0
2033,Marcus Fizer,Marcus,Fizer,0,0,8/10/78,USA,,,,,2000,2007,9.6,1.2,4.6,0
76721,Jerry Fleishman,Jerry,Fleishman,0,1610612744,2/14/22,USA,74,190,Guard,Warriors,1946,1952,5.8,1.6,4.6,0
76722,Al Fleming,Al,Fleming,0,1610612760,4/5/54,USA,79,215,Forward,SuperSonics,1977,1977,2,0.4,1.5,0
76723,Ed Fleming,Ed,Fleming,0,1610612747,7/25/33,USA,75,189,Guard,Lakers,1955,1959,8.6,1.9,5.2,0
313,Vern Fleming,Vern,Fleming,0,1610612754,2/4/62,USA,77,185,Guard,Pacers,1984,1995,11.3,4.8,3.4,0
2784,Luis Flores,Luis,Flores,0,1610612744,4/11/81,USA,74,195,Guard,Warriors,2004,2004,2.2,0.7,0.2,0
76725,Bruce Flowers,Bruce,Flowers,0,1610612739,6/13/57,USA,80,225,Forward,Cavaliers,1982,1982,4.9,0.9,3.4,0
76726,Sleepy Floyd,Sleepy,Floyd,0,1610612745,3/6/60,USA,75,170,Guard,Rockets,1982,1994,12.8,5.4,2.6,1
201938,Jonny Flynn,Jonny,Flynn,0,1610612750,2/6/89,USA,72,185,Guard,Timberwolves,2009,2011,9.2,3.9,1.9,0
